fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,fire_county
Brandon Fire,2020-07-07,0.0,76.0,64.0,7.16,12.0,0.0942105263157894,0.0,7.701428571428571,7,Summer,-120.941267,38.58488,32.0,El Dorado
Nail Fire,2020-07-07,0.0,76.0,64.0,7.16,12.0,0.0942105263157894,0.0,7.701428571428571,7,Summer,-122.65813,39.35498,25.0,Colusa
Tripp Fire ,2020-07-09,0.0,75.0,63.0,7.38,12.0,0.0984,0.0,7.637142857142856,7,Summer,-116.7464168,33.551838,10.0,Riverside
Alum Fire,2020-07-11,0.0,79.0,63.0,8.05,16.0,0.1018987341772152,0.0,7.285714285714286,7,Summer,-121.79349,37.37731,31.0,Santa Clara
Power Fire,2020-07-11,0.0,79.0,63.0,8.05,16.0,0.1018987341772152,0.0,7.285714285714286,7,Summer,-119.50307,37.1487,108.0,Madera
Elliot Fire,2020-07-13,0.0,78.0,64.0,8.72,14.0,0.1117948717948718,0.0,7.54,7,Summer,-117.108421,33.623968,2.0,Riverside
Robinson Fire,2020-07-13,0.0,78.0,64.0,8.72,14.0,0.1117948717948718,0.0,7.54,7,Summer,-121.37994,39.43227,33.0,Butte
Casino Fire,2020-07-13,0.0,78.0,64.0,8.72,14.0,0.1117948717948718,0.0,7.54,7,Summer,-116.83552,33.48429,91.0,Riverside
Mineral Fire,2020-07-13,0.0,78.0,64.0,8.72,14.0,0.1117948717948718,0.0,7.54,7,Summer,-120.52193,36.09493,29667.0,Fresno
Coyote Fire,2020-07-15,0.0,72.0,62.0,8.72,10.0,0.1211111111111111,0.0,7.954285714285715,7,Summer,-121.04401,36.653,1485.0,San Benito
Ben Fire,2020-07-15,0.0,72.0,62.0,8.72,10.0,0.1211111111111111,0.0,7.954285714285715,7,Summer,-119.95807,37.42319,48.0,Mariposa
Valley Fire ,2020-07-15,0.0,72.0,62.0,8.72,10.0,0.1211111111111111,0.0,7.954285714285715,7,Summer,-121.33589,39.10112,500.0,Yuba
Hollow Fire,2020-07-16,0.0,72.0,62.0,9.4,10.0,0.1305555555555555,0.0,8.242857142857144,7,Summer,-121.59374,37.64044,253.0,Alameda
Pitzer Fire,2020-07-17,0.0,74.0,63.0,9.62,11.0,0.1299999999999999,0.0,8.594285714285714,7,Summer,-116.97557,34.39464,119.0,San Bernardino
Badger Fire,2020-07-18,0.0,72.0,62.0,10.51,10.0,0.1459722222222222,0.0,8.945714285714285,7,Summer,-122.69296,41.79319,557.0,Siskiyou
Hog Fire,2020-07-18,0.0,72.0,62.0,10.51,10.0,0.1459722222222222,0.0,8.945714285714285,7,Summer,-120.86375,40.420886,9564.0,Lassen
Platina Fire,2020-07-19,0.0,71.0,61.0,10.07,10.0,0.1418309859154929,0.0,9.394285714285711,7,Summer,-122.792645,40.462621,333.0,Shasta
Gold Fire,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-120.923293,41.11037,22614.0,Lassen
Milepost 21 Fire,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-123.6986222,41.1849445,100.0,Humboldt
Feather Fire,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-121.604579,39.506597,30.0,Butte
Holland Fire ,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-121.620238,37.977309,75.0,Contra Costa
Easton Fire,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-117.192142,34.135626,71.0,San Bernardino
Rabbit Fire ,2020-07-20,0.0,71.0,60.0,8.28,11.0,0.1166197183098591,0.0,9.331428571428573,7,Summer,-119.932391,37.118075,135.0,Madera
Iris Fire,2020-07-21,0.0,73.0,59.0,8.05,14.0,0.1102739726027397,0.0,9.235714285714286,7,Summer,-118.711135,37.518879,120.0,Mono
July Complex,2020-07-24,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,8.691428571428572,7,Summer,-121.477,41.699,83261.0,"Siskiyou, Modoc"
Jack Fire,2020-07-24,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,8.691428571428572,7,Summer,-117.033124,33.93327,145.0,Riverside
Hill Fire,2020-07-24,0.0,73.0,61.0,8.05,12.0,0.1102739726027397,0.0,8.691428571428572,7,Summer,-122.359663,39.013591,138.0,Colusa
Karen Fire,2020-07-25,0.0,72.0,61.0,7.61,11.0,0.1056944444444444,0.0,8.277142857142858,7,Summer,-117.429598,34.028116,250.0,Riverside
Ione Fire ,2020-07-26,0.0,69.0,60.0,9.17,9.0,0.1328985507246377,0.0,8.14857142857143,7,Summer,-121.044895,38.420382,51.0,Sacramento
Cottonwood Fire,2020-07-27,0.0,68.0,60.0,9.17,8.0,0.1348529411764706,0.0,8.275714285714285,7,Summer,-121.101634,37.083806,788.0,Merced
Adams Fire,2020-07-27,0.0,68.0,60.0,9.17,8.0,0.1348529411764706,0.0,8.275714285714285,7,Summer,-120.025872,39.922415,,Lassen
Ridge Fire,2020-07-27,0.0,68.0,60.0,9.17,8.0,0.1348529411764706,0.0,8.275714285714285,7,Summer,-118.72004,34.75844,321.0,Los Angeles
Lincoln Fire,2020-07-27,0.0,68.0,60.0,9.17,8.0,0.1348529411764706,0.0,8.275714285714285,7,Summer,-124.19954,40.78804,25.0,Humboldt
Border 11 Fire,2020-07-28,0.0,70.0,60.0,8.95,10.0,0.1278571428571428,0.0,8.404285714285715,7,Summer,-116.77048,32.62212,100.0,San Diego
Branch Fire,2020-07-28,0.0,70.0,60.0,8.95,10.0,0.1278571428571428,0.0,8.404285714285715,7,Summer,-120.00521,35.35146,3222.0,San Luis Obispo
Brook Fire,2020-07-29,0.0,69.0,59.0,8.72,10.0,0.1263768115942029,0.0,8.531428571428572,7,Summer,-117.45479,34.25143,185.0,San Bernardino
Clay Fire,2020-07-29,0.0,69.0,59.0,8.72,10.0,0.1263768115942029,0.0,8.531428571428572,7,Summer,-121.17197,38.40329,741.0,Sacramento
Rabbit Fire,2020-07-30,0.0,71.0,58.0,7.83,13.0,0.110281690140845,0.0,8.5,7,Summer,-117.034461,33.934137,104.0,Riverside
Dam Fire,2020-07-30,0.0,71.0,58.0,7.83,13.0,0.110281690140845,0.0,8.5,7,Summer,-117.889503,34.17363,220.0,Los Angeles
Sheep Fire,2020-07-30,0.0,71.0,58.0,7.83,13.0,0.110281690140845,0.0,8.5,7,Summer,-118.7933,35.14357,233.0,Kern
Apple Fire,2020-07-31,0.0,76.0,62.0,7.61,14.0,0.1001315789473684,0.0,8.437142857142858,7,Summer,-116.9617,33.99139,33424.0,Riverside
Cowhead Fire,2020-07-31,0.0,76.0,62.0,7.61,14.0,0.1001315789473684,0.0,8.437142857142858,7,Summer,-120.17183,41.52261,,Modoc
Stump Fire,2020-08-01,0.0,81.0,61.0,5.82,20.0,0.0718518518518518,0.0,8.18142857142857,8,Summer,-121.6415,40.34659,684.0,Tehama
Castaic Fire,2020-08-01,0.0,81.0,61.0,5.82,20.0,0.0718518518518518,0.0,8.18142857142857,8,Summer,-118.59699,34.51853,178.0,Los Angeles
Pond Fire,2020-08-01,0.0,81.0,61.0,5.82,20.0,0.0718518518518518,0.0,8.18142857142857,8,Summer,-120.47346,35.43128,2005.0,San Luis Obispo
Sophia Fire,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-121.103299,38.686478,36.0,El Dorado
Water Fire,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-116.641846,33.924086,52.0,Riverside
North Fire,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-120.44811,40.36764,6882.0,Lassen
Sites Fire ,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-122.48525,39.31313,560.0,Colusa
Post Fire,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-118.21608,34.04447,120.0,Los Angeles
Beale Fire,2020-08-02,0.0,75.0,63.0,5.82,12.0,0.0776,0.0,7.702857142857142,8,Summer,-121.38178,39.11307,600.0,Yuba
Elsmere Fire,2020-08-03,0.0,73.0,65.0,6.71,8.0,0.091917808219178,0.0,7.351428571428571,8,Summer,-118.49731,34.3428,200.0,Los Angeles
Stagecoach Fire,2020-08-03,0.0,73.0,65.0,6.71,8.0,0.091917808219178,0.0,7.351428571428571,8,Summer,-118.53361,35.43044,7760.0,Kern
166 Fire,2020-08-03,0.0,73.0,65.0,6.71,8.0,0.091917808219178,0.0,7.351428571428571,8,Summer,-119.5795,34.93442,,San Luis Obispo
Trimmer Fire,2020-08-04,0.0,74.0,64.0,6.71,10.0,0.0906756756756756,0.0,7.031428571428571,8,Summer,-119.2439,36.90933,594.0,Fresno
Pass Fire,2020-08-04,0.0,74.0,64.0,6.71,10.0,0.0906756756756756,0.0,7.031428571428571,8,Summer,-120.40457,35.61521,322.0,San Luis Obispo
Fort Fire,2020-08-06,0.0,74.0,63.0,7.83,11.0,0.1058108108108108,0.0,6.968571428571429,8,Summer,-118.92967,34.93929,277.0,Kern
Texas Fire,2020-08-06,0.0,74.0,63.0,7.83,11.0,0.1058108108108108,0.0,6.968571428571429,8,Summer,-118.46115,-118.46115,210.0,Los Angeles
Mina Fire,2020-08-10,0.0,71.0,62.0,9.4,9.0,0.1323943661971831,0.0,8.15,8,Summer,-123.262437,39.82454,177.0,Mendocino
Duluth Fire,2020-08-10,0.0,71.0,62.0,9.4,9.0,0.1323943661971831,0.0,8.15,8,Summer,-121.318472,38.81111,65.0,Placer
R-1 Fire,2020-08-11,0.0,69.0,60.0,9.4,9.0,0.136231884057971,0.0,8.534285714285714,8,Summer,-120.549595,40.590714,285.0,Lassen
Soda Fire,2020-08-12,0.0,73.0,60.0,7.16,13.0,0.0980821917808219,0.0,8.374285714285715,8,Summer,-119.444977,34.962524,424.0,Kern
Lake Fire,2020-08-12,0.0,73.0,60.0,7.16,13.0,0.0980821917808219,0.0,8.374285714285715,8,Summer,-118.452,34.679,31089.0,Los Angeles
Carrizo Fire,2020-08-12,0.0,73.0,60.0,7.16,13.0,0.0980821917808219,0.0,8.374285714285715,8,Summer,-119.987565,35.308259,183.0,San Luis Obispo
Meiss Fire,2020-08-13,0.0,83.0,66.0,6.49,17.0,0.0781927710843373,0.0,8.182857142857143,8,Summer,-121.172572,38.474502,512.0,Sacramento
Ranch 2 Fire,2020-08-13,0.0,83.0,66.0,6.49,17.0,0.0781927710843373,0.0,8.182857142857143,8,Summer,-117.910498,34.160265,4237.0,Los Angeles
Feather Fire,2020-08-13,0.0,83.0,66.0,6.49,17.0,0.0781927710843373,0.0,8.182857142857143,8,Summer,-120.889438,39.716713,,Sierra
Clark Fire,2020-08-14,0.0,81.0,68.0,7.38,13.0,0.0911111111111111,0.0,8.15,8,Summer,-121.633994,39.647686,110.0,Butte
Loyalton Fire,2020-08-14,0.0,81.0,68.0,7.38,13.0,0.0911111111111111,0.0,8.15,8,Summer,-120.143473,39.702438,47029.0,Sierra
Whale Fire,2020-08-15,0.0,87.0,69.0,5.82,18.0,0.0668965517241379,0.0,7.831428571428572,8,Summer,-120.856731,35.472114,320.0,San Luis Obispo
Hills Fire,2020-08-15,0.0,87.0,69.0,5.82,18.0,0.0668965517241379,0.0,7.831428571428572,8,Summer,-120.427342,36.09876,2121.0,Fresno
3-2 Fire,2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-120.801074,35.519723,20.0,San Luis Obispo
Elk Fire,2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-122.427358,39.52452,727.0,Glenn
River Fire,2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-121.62161,36.60239,48088.0,Monterey
August Complex (includes Doe Fire),2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-122.673,39.776,1032648.0,"Mendocino, Humboldt, Trinity, Tehama, Glenn, Lake, Colusa"
Jones Fire,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-121.100352,39.29241,705.0,Nevada
Beach Fire ,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-119.010655,37.919382,,Mono
4-8 Fire,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-122.5012461,39.555943,275.0,Glenn
Holser Fire,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-118.758965,34.438759,3000.0,Ventura
Murphy Fire,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-120.876546,38.840068,14.0,El Dorado
CZU Lightning Complex (Including Warnella Fire) ,2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-122.22275,37.17162,86509.0,"Santa Cruz, San Mateo"
SCU Lightning Complex,2020-08-16,0.0,93.0,68.0,7.38,25.0,0.0793548387096774,0.0,7.575714285714286,8,Summer,-121.30435,37.439437,396624.0,"Santa Clara, San Joaquin, Contra Costa, Alameda, Stanislaus"
Bell Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-119.869,38.183,,Tuolumne
Carmel Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-121.68181,36.4463,6901.0,Monterey
3-19 Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-123.013667,39.276,62.0,Mendocino
Salt Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-120.763258,38.027921,1783.0,Calaveras
Creek Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-123.2111007,39.8174372,820.0,Mendocino
LNU Lightning Complex,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-122.14864,38.48193,363220.0,"Napa, Solano, Lake, Sonoma, Yolo"
Butte/Tehama/Glenn Lightning Complex (Tehama/Glenn Zone) ,2020-08-17,0.0,78.0,67.0,6.93,11.0,0.0888461538461538,0.0,7.222857142857143,8,Summer,-122.4393,40.09571,19609.0,"Tehama, Glenn"
Flint Fire,2020-08-19,0.0,85.0,73.0,6.71,12.0,0.0789411764705882,0.0,6.805714285714286,8,Summer,-120.85258,38.03106,55.0,Calaveras
Moc Fire,2020-08-20,0.0,85.0,72.0,5.59,13.0,0.0657647058823529,0.0,6.677142857142857,8,Summer,-120.312565,37.813779,2857.0,Tuolumne
Volcano Fire,2020-08-20,0.0,85.0,72.0,5.59,13.0,0.0657647058823529,0.0,6.677142857142857,8,Summer,-117.328234,33.454896,45.0,San Diego
Coyote Fire,2020-08-21,0.0,81.0,70.0,6.93,11.0,0.0855555555555555,0.0,6.612857142857143,8,Summer,-121.68465,37.18725,143.0,Santa Clara
Sheep Fire ,2020-08-22,0.0,90.0,70.0,6.71,20.0,0.0745555555555555,0.0,6.74,8,Summer,-120.757,40.274,29570.0,Plumas
W-5 Cold Springs,2020-08-23,0.0,83.0,71.0,8.5,12.0,0.1024096385542168,0.0,6.9,8,Summer,-120.281389,41.028611,,Lassen
Woodward Fire,2020-08-18,0.0,85.0,69.0,6.93,16.0,0.0815294117647058,0.0,6.87,8,Summer,-122.836701,38.018089,4929.0,Marin
Placer Fire,2020-08-25,0.0,76.0,67.0,8.72,9.0,0.1147368421052631,0.0,7.667142857142857,8,Summer,-120.1243296,35.4335197,53.0,San Luis Obispo
R-8 Pinecone Fire ,2020-08-26,0.0,76.0,66.0,8.28,10.0,0.1089473684210526,0.0,7.891428571428571,8,Summer,-120.536,40.773,567.0,Lassen
Perry Fire,2020-08-26,0.0,76.0,66.0,8.28,10.0,0.1089473684210526,0.0,7.891428571428571,8,Summer,-121.10411,38.8825,9.0,Placer
Johnson Fire ,2020-08-28,0.0,75.0,62.0,9.17,13.0,0.1222666666666666,0.0,8.402857142857142,8,Summer,-118.36411,34.65979,290.0,Los Angeles
Hensley Fire ,2020-08-30,0.0,73.0,62.0,8.28,11.0,0.1134246575342465,0.0,8.627142857142857,8,Summer,-119.88673,37.08053,400.0,Madera
Hobo Fire ,2020-09-01,0.0,74.0,64.0,9.62,10.0,0.1299999999999999,0.0,8.372857142857141,9,Fall,-123.12461,40.82126,,Trinity
Slink Fire,2020-09-01,0.0,74.0,64.0,9.62,10.0,0.1299999999999999,0.0,8.372857142857141,9,Fall,-119.568,38.568,,Mono
Catholic Fire,2020-09-01,0.0,74.0,64.0,9.62,10.0,0.1299999999999999,0.0,8.372857142857141,9,Fall,-122.637037,39.012743,13.0,Lake
Creek Fire,2020-09-04,0.0,77.0,64.0,6.49,13.0,0.0842857142857142,0.0,7.958571428571429,9,Fall,-119.261175,37.19147,379895.0,"Fresno, Madera"
El Dorado Fire,2020-09-05,0.0,86.0,67.0,5.82,19.0,0.0676744186046511,0.0,7.575714285714286,9,Fall,-116.98669,34.08056,22744.0,"San Bernardino, Riverside"
Valley Fire,2020-09-05,0.0,86.0,67.0,5.82,19.0,0.0676744186046511,0.0,7.575714285714286,9,Fall,-116.692705,32.765615,16390.0,San Diego
Oak Fire,2020-09-07,0.0,83.0,70.0,5.82,13.0,0.0701204819277108,0.0,7.032857142857144,9,Fall,-123.3965,39.4935,1100.0,Mendocino
Fork Fire,2020-09-08,0.0,77.0,69.0,6.26,8.0,0.0812987012987013,0.0,6.552857142857143,9,Fall,-120.394,38.99,,El Dorado
Willow Fire,2020-09-09,0.0,73.0,64.0,5.82,9.0,0.0797260273972602,0.0,6.265714285714287,9,Fall,-121.32361,39.3637,1311.0,Yuba
Sperry Fire,2020-09-08,0.0,77.0,69.0,6.26,8.0,0.0812987012987013,0.0,6.552857142857143,9,Fall,-121.18018,37.46377,45.0,Stanislaus
Schoolhouse Fire,2020-09-09,0.0,73.0,64.0,5.82,9.0,0.0797260273972602,0.0,6.265714285714287,9,Fall,-122.84057,41.68229,45.0,Siskiyou
Shackleford Fire,2020-09-11,0.0,75.0,61.0,6.49,14.0,0.0865333333333333,0.0,6.01,9,Fall,-123.021635,41.575549,50.0,Siskiyou
Bullfrog Fire,2020-09-12,0.0,74.0,60.0,5.82,14.0,0.0786486486486486,0.0,6.01,9,Fall,-119.027309,37.135474,1185.0,Fresno
Fox Fire,2020-09-16,0.0,81.0,62.0,5.37,19.0,0.0662962962962963,0.0,5.6571428571428575,9,Fall,-122.847359,41.211022,2188.0,Siskiyou
San Antonio Fire ,2020-09-16,0.0,81.0,62.0,5.37,19.0,0.0662962962962963,0.0,5.6571428571428575,9,Fall,-120.491594,34.773809,111.0,Santa Barbara
Snow Fire ,2020-09-17,0.0,82.0,62.0,5.82,20.0,0.0709756097560975,0.0,5.721428571428572,9,Fall,-116.68386,33.88831,6254.0,Riverside
Glass Fire,2020-09-27,0.0,74.0,63.0,5.59,11.0,0.0755405405405405,0.0,6.071428571428571,9,Fall,-122.49745,38.56295,67484.0,"Napa, Sonoma"
Zogg Fire,2020-09-27,0.0,74.0,63.0,5.59,11.0,0.0755405405405405,0.0,6.071428571428571,9,Fall,-122.56656,40.53927,56338.0,"Shasta, Tehama"
Martindale Fire ,2020-09-28,0.0,75.0,65.0,7.38,10.0,0.0984,0.0,6.007142857142858,9,Fall,-118.4,34.563,230.0,Los Angeles
Candy Fire,2020-09-29,0.0,80.0,64.0,7.16,16.0,0.0895,0.0,6.04,9,Fall,-117.374419,33.764357,454.0,Riverside
Copper Fire ,2020-09-30,0.0,92.0,66.0,6.71,26.0,0.0729347826086956,0.0,6.071428571428571,9,Fall,-121.003602,38.49375,48.0,Amador
Pony Fire,2020-10-03,0.0,86.0,66.0,5.14,20.0,0.0597674418604651,0.0,6.167142857142857,10,Fall,-121.039236,38.464074,20.0,Sacramento
Lambert Fire,2020-10-04,0.0,84.0,62.0,4.47,22.0,0.0532142857142857,0.0,6.007142857142857,10,Fall,-121.006635,38.424016,21.0,Amador
Fields Fire ,2020-10-07,0.0,74.0,63.0,6.04,11.0,0.0816216216216216,0.0,5.624285714285714,10,Fall,-121.450982,39.181047,56.0,Yuba
Irvine Fire,2020-10-11,0.0,73.0,61.0,6.26,12.0,0.0857534246575342,0.0,6.807142857142858,10,Fall,-122.104314,37.821737,30.0,Contra Costa
Diamond Fire,2020-10-13,0.0,86.0,65.0,5.37,21.0,0.0624418604651162,0.0,6.711428571428572,10,Fall,-120.64541,37.98337,21.0,Calaveras
Bruder Fire,2020-10-15,0.0,82.0,64.0,6.04,18.0,0.0736585365853658,0.0,6.072857142857143,10,Fall,-117.138078,34.014728,170.0,San Bernardino
Cameron Fire,2020-10-18,0.0,74.0,63.0,6.04,11.0,0.0816216216216216,0.0,5.592857142857143,10,Fall,-120.964726,38.659387,15.0,El Dorado
Ferry Fire,2020-10-22,0.0,70.0,65.0,5.14,5.0,0.0734285714285714,0.0,5.847142857142857,10,Fall,-121.54475,39.51694,6.0,Butte
Redwood Fire,2020-10-23,0.0,69.0,63.0,6.71,6.0,0.0972463768115942,0.0,6.102857142857142,10,Fall,-123.88658,40.55823,102.0,Humboldt
Pope Fire,2020-10-23,0.0,69.0,63.0,6.71,6.0,0.0972463768115942,0.0,6.102857142857142,10,Fall,-122.37828,38.56184,61.0,Napa
Point Fire (Shasta and Tehama County),2020-10-25,0.0,69.0,59.0,9.62,10.0,0.1394202898550724,0.0,6.838571428571428,10,Fall,-122.39033,40.38869,275.0,"Shasta, Tehama"
Dersch Fire,2020-10-25,0.0,69.0,59.0,9.62,10.0,0.1394202898550724,0.0,6.838571428571428,10,Fall,-122.18102,40.47646,133.0,Shasta
Olinda Fire,2020-10-25,0.0,69.0,59.0,9.62,10.0,0.1394202898550724,0.0,6.838571428571428,10,Fall,-122.342,40.41486,5.0,Shasta
Silverado Fire ,2020-10-26,0.0,75.0,57.0,6.49,18.0,0.0865333333333333,0.0,6.742857142857143,10,Fall,-117.65719,33.73614,12466.0,Orange
Point Fire (Placer County),2020-10-26,0.0,75.0,57.0,6.49,18.0,0.0865333333333333,0.0,6.742857142857143,10,Fall,-120.488892,39.009454,,Placer
Blue Ridge Fire ,2020-10-26,0.0,75.0,57.0,6.49,18.0,0.0865333333333333,0.0,6.742857142857143,10,Fall,-117.675067,33.877257,13964.0,Orange
Cypress Fire,2020-11-01,0.0,76.0,55.0,5.14,21.0,0.0676315789473684,0.0,5.654285714285714,11,Fall,-117.51476,34.03343,150.0,"Riverside, San Bernardino"
San Dimas Fire,2020-11-06,0.0,74.0,58.0,10.74,16.0,0.1451351351351351,0.0,5.304285714285713,11,Fall,-117.778561,34.146195,131.0,Los Angeles
257 Fire,2020-11-17,0.0,75.0,54.0,5.82,21.0,0.0776,0.0,5.784285714285715,11,Fall,-120.87054,41.4435,49.0,
Airport Fire,2020-12-01,0.0,72.0,48.0,4.92,24.0,0.0683333333333333,0.0,4.92,12,Winter,-117.62109,33.893351,1087.0,Riverside
Cerritos Fire,2020-12-03,0.0,75.0,49.0,3.8,26.0,0.0506666666666666,0.0,4.6000000000000005,12,Winter,-117.051463,33.773754,200.0,Riverside
Bond Fire,2020-12-02,0.0,78.0,47.0,3.8,31.0,0.0487179487179487,0.0,4.695714285714286,12,Winter,-117.674967,33.743842,6686.0,Orange
Willow Fire,2020-12-02,0.0,78.0,47.0,3.8,31.0,0.0487179487179487,0.0,4.695714285714286,12,Winter,-116.9075,32.75277778,,San Diego
Thomas Fire,2020-12-03,0.0,75.0,49.0,3.8,26.0,0.0506666666666666,0.0,4.6000000000000005,12,Winter,-120.374514,41.591948,24.0,Lassen
Cornell Fire,2020-12-07,0.0,75.0,46.0,2.91,29.0,0.0388,0.0,4.217142857142857,12,Winter,-119.078,34.33622,174.0,Ventura
Sanderson Fire,2020-12-13,0.0,69.0,49.0,8.28,20.0,0.12,0.0,5.081428571428572,12,Winter,-117.03459,33.93244,1954.0,Riverside
Pitman Fire,2020-12-26,0.0,65.0,45.0,4.47,20.0,0.0687692307692307,0.0100000000000004,5.398571428571428,12,Winter,-117.31544,34.52927,,San Bernardino
Erbes Fire,2021-01-14,0.0,79.0,48.0,4.03,31.0,0.0510126582278481,0.0,4.665714285714286,1,Winter,-118.83967,34.20955,250.0,Ventura
Manzanita Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-119.51982,37.25086,23.0,Madera
Bonny Doone Complex (Previously Fanning Fire),2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-122.10509,37.08931,20.0,Santa Cruz
North Butano Fire,2021-01-18,0.0,77.0,51.0,5.82,26.0,0.0755844155844155,0.0,4.474285714285714,1,Winter,-122.28823,37.18259,15.0,San Mateo
China Grade Fire,2021-01-18,0.0,77.0,51.0,5.82,26.0,0.0755844155844155,0.0,4.474285714285714,1,Winter,-122.1756,37.17749,22.0,Santa Cruz
Wolf Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-119.185309,34.99432,865.0,Kern
72 Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-116.10723,33.52871,43.0,Riverside
Towsley Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-118.5553174,34.3585229,184.0,Los Angeles
Panther Ridge Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-122.13372,37.18381,20.0,Santa Cruz
Freedom Fire,2021-01-19,0.0,72.0,54.0,9.4,18.0,0.1305555555555555,0.0,5.082857142857143,1,Winter,-121.83627,36.98767,37.0,Santa Cruz
Grapevine Fire,2021-03-14,0.0,61.0,52.0,9.4,9.0,0.1540983606557377,0.8900000000000003,8.948571428571428,3,Spring,-117.5910734433329,35.5819816117628,86.0,Kern
Refuge Fire,2021-03-27,0.0,73.0,48.0,6.71,25.0,0.091917808219178,0.0,10.13,3,Spring,-121.627082,41.927772,873.0,Siskiyou
Line Fire,2021-03-28,0.0,80.0,50.0,7.83,30.0,0.097875,0.0,9.778571428571428,3,Spring,-120.131236,37.813464,23.0,Tuolumne
Woodman Fire,2021-04-01,0.0,85.0,57.0,6.93,28.0,0.0815294117647058,0.0,6.774285714285715,4,Spring,-122.0536419,40.6758842,35.0,Shasta
Westwood Fire,2021-04-04,0.0,67.0,51.0,6.04,16.0,0.0901492537313432,0.0,6.487142857142857,4,Spring,-118.70009500551254,34.30277328465364,25.0,Ventura
Paso Fire,2021-04-12,0.0,65.0,57.0,8.72,8.0,0.1341538461538461,0.0,6.902857142857144,4,Spring,-116.582369,32.958961,28.0,San Diego
Turnout Fire,2021-04-18,0.0,87.0,53.0,9.62,34.0,0.1105747126436781,0.0,8.437142857142858,4,Spring,-123.35838,38.99914,200.0,Mendocino
River Fire,2021-04-19,0.0,77.0,54.0,7.38,23.0,0.0958441558441558,0.0,8.245714285714287,4,Spring,-121.5896697,38.9743823,80.0,Sutter
